Domain_id,streetNumber,streetName,streetType,geoLocation,propertyType,bedrooms,bathrooms,carspaces,propertyDetailsUrl,price,unitNumber,second_ID,canonicalUrl,areaSize,photos
627.0,11,Park,St,"{'latitude': -37.8091018, 'longitude': 144.9937248}",House,4.0,1.0,1.0,https://www.domain.com.au/11-park-street-abbotsford-vic-3067-2017652430,1746000.0,,HN-2713-UF,https://www.domain.com.au/property-profile/11-park-street-abbotsford-vic-3067,281.0,https://bucket-api.domain.com.au/v1/bucket/image/2017652430_1_1_220322_024125-w1600-h1072
1047.0,49,Bennett,St,"{'latitude': -37.771406, 'longitude': 145.0316606}",House,4.0,3.0,3.0,https://www.domain.com.au/49-bennett-street-alphington-vic-3078-2017669320,3080000.0,,EC-3223-SR,https://www.domain.com.au/property-profile/49-bennett-street-alphington-vic-3078,595.0,https://bucket-api.domain.com.au/v1/bucket/image/2017669320_1_1_220316_113516-w1600-h1067
14197.0,9-Jul,Railway,Pl,"{'latitude': -37.7796149, 'longitude': 145.016326}",Unit,2.0,2.0,1.0,https://www.domain.com.au/405-7-9-railway-place-fairfield-vic-3078-2017648550,680000.0,405,OL-9368-PD,https://www.domain.com.au/property-profile/7-9-railway-parade-loganlea-qld-4131,1437.0,https://bucket-api.domain.com.au/v1/bucket/image/12864796_1_1_190117_114056-w1200-h900
8247.0,846,Lygon,St,"{'latitude': -37.7861537, 'longitude': 144.96967}",Unit,2.0,1.0,1.0,https://www.domain.com.au/3-846-lygon-street-carlton-north-vic-3054-2017671230,880000.0,3,QD-0233-BU,https://www.domain.com.au/property-profile/846-lygon-street-carlton-north-vic-3054,902.0,0
8247.0,1009,Rathdowne,St,"{'latitude': -37.7803123, 'longitude': 144.9731282}",Townhouse,2.0,1.0,1.0,https://www.domain.com.au/1-1009-rathdowne-street-carlton-north-vic-3054-2017650522,1270000.0,1,GQ-4852-VO,https://www.domain.com.au/property-profile/1009-rathdowne-street-carlton-north-vic-3054,5676.0,0
9437.0,9,Fenwick,St,"{'latitude': -37.7901243, 'longitude': 144.999589}",House,3.0,2.0,1.0,https://www.domain.com.au/9-fenwick-street-clifton-hill-vic-3068-2017653316,2440000.0,,WW-0910-RA,https://www.domain.com.au/property-profile/9-fenwick-street-clifton-hill-vic-3068,227.0,https://bucket-api.domain.com.au/v1/bucket/image/2017653316_1_1_220310_015808-w1600-h1067
9437.0,94,Noone,St,"{'latitude': -37.7934267, 'longitude': 144.9931761}",House,3.0,1.0,2.0,https://www.domain.com.au/94-noone-street-clifton-hill-vic-3068-2017653084,1950000.0,,PZ-0505-XZ,https://www.domain.com.au/property-profile/94-noone-street-clifton-hill-vic-3068,433.0,https://bucket-api.domain.com.au/v1/bucket/image/2017653084_1_1_220310_012217-w1600-h1067
14567.0,263,Glenlyon,Rd,"{'latitude': -37.7734988, 'longitude': 144.981231}",House,4.0,3.0,2.0,https://www.domain.com.au/263-glenlyon-road-fitzroy-north-vic-3068-2017636401,1800000.0,,WZ-3744-PH,https://www.domain.com.au/property-profile/263-glenlyon-road-fitzroy-north-vic-3068,572.0,https://bucket-api.domain.com.au/v1/bucket/image/2017636401_1_1_220303_053840-w4000-h2680
14567.0,16,Grant,St,"{'latitude': -37.7893477, 'longitude': 144.9850531}",House,2.0,1.0,0.0,https://www.domain.com.au/16-grant-street-fitzroy-north-vic-3068-2017651544,1760000.0,,RI-2536-PD,https://www.domain.com.au/property-profile/16-grant-street-fitzroy-north-vic-3068,145.0,https://bucket-api.domain.com.au/v1/bucket/image/2017651544_1_1_220309_065717-w1600-h1067
14567.0,69,Newry,St,"{'latitude': -37.7905738, 'longitude': 144.9807029}",House,3.0,1.0,0.0,https://www.domain.com.au/69-newry-street-fitzroy-north-vic-3068-2017650102,1725000.0,,MG-3922-CQ,https://www.domain.com.au/property-profile/69-newry-street-fitzroy-north-vic-3068,189.0,https://bucket-api.domain.com.au/v1/bucket/image/2017650102_1_1_220309_033729-w1600-h1067
14567.0,516,Rae,St,"{'latitude': -37.779007, 'longitude': 144.981043}",Townhouse,3.0,2.0,1.0,https://www.domain.com.au/516-rae-street-fitzroy-north-vic-3068-2017667411,1350000.0,,MF-1968-JL,https://www.domain.com.au/property-profile/516-rae-street-fitzroy-north-vic-3068,2112.0,https://bucket-api.domain.com.au/v1/bucket/image/2017667411_1_1_220316_050439-w1600-h1067
9987.0,18,Ballarat,St,"{'latitude': -37.7959154, 'longitude': 144.9906907}",House,3.0,2.0,0.0,https://www.domain.com.au/18-ballarat-street-collingwood-vic-3066-2017632322,1325000.0,,WS-5851-VO,https://www.domain.com.au/property-profile/18-ballarat-street-collingwood-vic-3066,130.0,https://bucket-api.domain.com.au/v1/bucket/image/2017632322_1_1_220302_011101-w1600-h1067
10737.0,6,Melrose,St,"{'latitude': -37.82853, 'longitude': 144.9891699}",Townhouse,2.0,1.0,1.0,https://www.domain.com.au/6-melrose-street-richmond-vic-3121-2017651087,1291000.0,,TT-5601-OP,https://www.domain.com.au/property-profile/6-melrose-street-cremorne-vic-3121,138.0,https://bucket-api.domain.com.au/v1/bucket/image/2017651087_1_1_220309_054845-w4500-h3000
34297.0,186,Coppin,St,"{'latitude': -37.824438, 'longitude': 145.002569}",House,3.0,2.0,4.0,https://www.domain.com.au/186-coppin-street-richmond-vic-3121-2017654592,3250000.0,,DG-5658-IX,https://www.domain.com.au/property-profile/186-coppin-street-richmond-vic-3121,854.0,https://bucket-api.domain.com.au/v1/bucket/image/2017156779_10_1_210727_052553-w7000-h4667
34297.0,1,Dyer,St,"{'latitude': -37.8175517, 'longitude': 145.0037663}",Unit,3.0,2.0,3.0,https://www.domain.com.au/923-1-dyer-street-richmond-vic-3121-2017653285,2055000.0,923,KY-8254-DU,https://www.domain.com.au/property-profile/1-dyer-street-richmond-vic-3121,9266.0,0
34297.0,73-75,Somerset,St,"{'latitude': -37.8155706, 'longitude': 145.0036151}",Townhouse,2.0,1.0,1.0,https://www.domain.com.au/3-75-somerset-street-richmond-vic-3121-2017653573,1005000.0,3,CF-7499-AF,https://www.domain.com.au/property-profile/1-73-75-somerset-street-richmond-vic-3121,233.0,https://bucket-api.domain.com.au/v1/bucket/image/2017275662_1_1_210923_064208-w1600-h1067
34297.0,22,The Crofts,,"{'latitude': -37.8198518, 'longitude': 144.991035}",House,2.0,1.0,0.0,https://www.domain.com.au/22-the-crofts-richmond-vic-3121-2017651670,1445000.0,,PI-2939-TR,https://www.domain.com.au/property-profile/22-na-botto-court-morphettville-sa-5043,0.0,0
34297.0,408,Victoria,St,"{'latitude': -37.8113337, 'longitude': 145.0053312}",Townhouse,3.0,1.0,1.0,https://www.domain.com.au/7-408-victoria-street-richmond-vic-3121-2017650453,900000.0,7,AZ-2782-UO,https://www.domain.com.au/property-profile/408-victoria-street-richmond-vic-3121,0.0,0
14527.0,26,Victoria,St,"{'latitude': -37.7989809, 'longitude': 144.975597}",Townhouse,3.0,1.0,2.0,https://www.domain.com.au/6-26-victoria-street-fitzroy-vic-3065-2017649562,1100000.0,6,IR-9119-KC,0,0.0,0
757.0,75,Halsey,Rd,"{'latitude': -37.7190478, 'longitude': 144.8850014}",House,3.0,2.0,1.0,https://www.domain.com.au/75-halsey-road-airport-west-vic-3042-2017642616,1060000.0,,BH-8085-YU,https://www.domain.com.au/property-profile/75-halsey-road-airport-west-vic-3042,307.0,https://bucket-api.domain.com.au/v1/bucket/image/2017642616_1_1_220307_120437-w3024-h2016
757.0,18,Highridge,Cr,"{'latitude': -37.7274118, 'longitude': 144.8825987}",House,3.0,1.0,1.0,https://www.domain.com.au/18-highridge-crescent-airport-west-vic-3042-2017642867,842000.0,,SO-8745-BS,https://www.domain.com.au/property-profile/18-highridge-crescent-airport-west-vic-3042,506.0,https://bucket-api.domain.com.au/v1/bucket/image/2017642867_1_1_220307_010423-w900-h675
757.0,52,McIntosh,St,"{'latitude': -37.7209776, 'longitude': 144.8860082}",Townhouse,3.0,1.0,1.0,https://www.domain.com.au/1-52-mcintosh-street-airport-west-vic-3042-2017650477,721000.0,1,QG-5425-AO,https://www.domain.com.au/property-profile/52-mcintosh-street-airport-west-vic-3042,214.0,0
30687.0,19,Carrington,Rd,"{'latitude': -37.7380049, 'longitude': 144.8903357}",House,4.0,2.0,3.0,https://www.domain.com.au/19-carrington-road-niddrie-vic-3042-2017633436,1497000.0,,EN-1619-UV,https://www.domain.com.au/property-profile/19-carrington-road-niddrie-vic-3042,650.0,https://bucket-api.domain.com.au/v1/bucket/image/2017633436_1_1_220303_010542-w2500-h1667
30687.0,79,Coghlan,St,"{'latitude': -37.741761, 'longitude': 144.8833337}",Townhouse,3.0,2.0,2.0,https://www.domain.com.au/2-79-coghlan-street-niddrie-vic-3042-2017648922,980000.0,2,IY-4525-ZG,https://www.domain.com.au/property-profile/79-coghlan-street-niddrie-vic-3042,1010.0,https://bucket-api.domain.com.au/v1/bucket/image/w800-h566-2009988469_1_pi_150315_062201
1757.0,42,Roseberry,St,"{'latitude': -37.7742825, 'longitude': 144.9133789}",Unit,3.0,2.0,2.0,https://www.domain.com.au/5-42-roseberry-street-ascot-vale-vic-3032-2017656109,1250000.0,5,KS-4336-BF,0,0.0,0
1757.0,100,Union,Rd,"{'latitude': -37.7767332, 'longitude': 144.9155296}",Unit,2.0,1.0,1.0,https://www.domain.com.au/25-100-union-road-ascot-vale-vic-3032-2017662027,618000.0,25,EZ-3703-KV,0,0.0,0
1757.0,17,Unley,Gr,"{'latitude': -37.7745423, 'longitude': 144.9217637}",House,3.0,1.0,1.0,https://www.domain.com.au/17-unley-grove-ascot-vale-vic-3032-2017649815,1220000.0,,BR-6281-BG,https://www.domain.com.au/property-profile/17-unley-grove-ascot-vale-vic-3032,238.0,https://bucket-api.domain.com.au/v1/bucket/image/2017649815_1_1_220309_025225-w1600-h1067
25307.0,14,Horizon,Dr,"{'latitude': -37.7752129, 'longitude': 144.8937359}",Townhouse,2.0,2.0,1.0,https://www.domain.com.au/1-14-horizon-drive-maribyrnong-vic-3032-2017625078,675000.0,1,MZ-0943-CL,https://www.domain.com.au/property-profile/14-horizon-drive-maribyrnong-vic-3032,36997.0,0
25307.0,3,Sentry,Pl,"{'latitude': -37.7722439, 'longitude': 144.880632}",Townhouse,2.0,2.0,1.0,https://www.domain.com.au/3-sentry-place-maribyrnong-vic-3032-2017652984,700500.0,,DU-7616-TU,https://www.domain.com.au/property-profile/3-sentry-place-maribyrnong-vic-3032,6003.0,https://bucket-api.domain.com.au/v1/bucket/image/2017652984_1_1_220310_010424-w1024-h683
1957.0,41a,Herbert,St,"{'latitude': -37.766166, 'longitude': 144.857505}",House,4.0,3.0,1.0,https://www.domain.com.au/41a-herbert-street-avondale-heights-vic-3034-2017630554,1380000.0,,UN-6790-TK,https://www.domain.com.au/property-profile/41a-herbert-street-parkdale-vic-3195,938.0,0
1957.0,43,North,Rd,"{'latitude': -37.75399, 'longitude': 144.8580601}",House,3.0,1.0,2.0,https://www.domain.com.au/43-north-road-avondale-heights-vic-3034-2017649541,950000.0,,CC-6284-LI,https://www.domain.com.au/property-profile/43-north-road-avondale-heights-vic-3034,602.0,https://bucket-api.domain.com.au/v1/bucket/image/2017649541_1_1_220309_021013-w2499-h1665
1957.0,64,Thompson,St,"{'latitude': -37.7593586, 'longitude': 144.8543019}",House,3.0,1.0,1.0,https://www.domain.com.au/64-thompson-street-avondale-heights-vic-3034-2017649435,890000.0,,RZ-3638-SW,https://www.domain.com.au/property-profile/64-thompson-street-avondale-heights-vic-3034,581.0,https://bucket-api.domain.com.au/v1/bucket/image/2017649435_1_1_220309_015324-w1600-h900
1957.0,10A,Westminster,Dr,"{'latitude': -37.7639074, 'longitude': 144.8612857}",House,3.0,2.0,1.0,https://www.domain.com.au/10a-westminster-dr-avondale-heights-vic-3034-2017627505,940000.0,,WZ-7229-FC,https://www.domain.com.au/property-profile/10a-westminster-drive-avondale-heights-vic-3034,286.0,https://bucket-api.domain.com.au/v1/bucket/image/2017627505_1_1_220228_061648-w2100-h1400
13957.0,2A,Cameron,Rd,"{'latitude': -37.746771, 'longitude': 144.926988}",Townhouse,2.0,2.0,1.0,https://www.domain.com.au/15-2a-cameron-road-essendon-vic-3040-2017637953,732000.0,15,RZ-7689-SP,https://www.domain.com.au/property-profile/2a-cameron-road-essendon-vic-3040,128.0,https://bucket-api.domain.com.au/v1/bucket/image/w640-h480-4343068_1_pi_150213_100115
13957.0,108,Cooper,St,"{'latitude': -37.744566, 'longitude': 144.899053}",Villa,3.0,2.0,2.0,https://www.domain.com.au/4-108-cooper-street-essendon-vic-3040-2017648729,837500.0,4,OG-9061-YF,https://www.domain.com.au/property-profile/108-cooper-street-essendon-vic-3040,242.0,0
13957.0,13,Fletcher,St,"{'latitude': -37.7559974, 'longitude': 144.9239138}",Unit,3.0,1.0,1.0,https://www.domain.com.au/7-13-fletcher-street-essendon-vic-3040-2017648495,565000.0,7,JX-4425-NJ,https://www.domain.com.au/property-profile/13-fletcher-street-essendon-vic-3040,919.0,0
13957.0,3,Garden,St,"{'latitude': -37.7527264, 'longitude': 144.9263219}",House,4.0,2.0,2.0,https://www.domain.com.au/3-garden-street-essendon-vic-3040-2017645583,1890000.0,,DP-4263-YO,https://www.domain.com.au/property-profile/3-garden-street-essendon-vic-3040,510.0,https://bucket-api.domain.com.au/v1/bucket/image/2017645583_1_1_220308_121846-w3543-h2362
13957.0,35,Market,St,"{'latitude': -37.7449717, 'longitude': 144.9064137}",House,3.0,1.0,1.0,https://www.domain.com.au/35-market-street-essendon-vic-3040-2017642425,1410000.0,,OL-9040-ID,https://www.domain.com.au/property-profile/35-market-street-essendon-vic-3040,435.0,https://bucket-api.domain.com.au/v1/bucket/image/2017642425_1_1_220306_111625-w1600-h1067
13957.0,128,Roberts,St,"{'latitude': -37.7433844, 'longitude': 144.9003518}",House,4.0,2.0,4.0,https://www.domain.com.au/128-roberts-street-essendon-vic-3040-2017632621,2110000.0,,BS-2747-PO,https://www.domain.com.au/property-profile/128-roberts-street-essendon-vic-3040,472.0,https://bucket-api.domain.com.au/v1/bucket/image/2017632621_1_1_220302_015837-w3543-h2362
13957.0,137A,Woodland,St,"{'latitude': -37.742121, 'longitude': 144.913657}",Unit,2.0,1.0,1.0,https://www.domain.com.au/5-137a-woodland-street-essendon-vic-3040-2017640499,390000.0,5,DK-3869-YV,https://www.domain.com.au/property-profile/137a-woodland-street-essendon-vic-3040,971.0,0
13957.0,139,Woodland,St,"{'latitude': -37.742091, 'longitude': 144.9132474}",Unit,3.0,2.0,2.0,https://www.domain.com.au/7-139-woodland-street-essendon-vic-3040-2017646177,1300000.0,7,ZA-9762-UG,https://www.domain.com.au/property-profile/139-woodland-street-essendon-vic-3040,865.0,https://bucket-api.domain.com.au/v1/bucket/image/w640-h428-5317837_1_pi_150219_093511
13997.0,410,Buckley,St,"{'latitude': -37.7534625, 'longitude': 144.886772}",Townhouse,4.0,3.0,2.0,https://www.domain.com.au/1-410-buckley-street-essendon-west-vic-3040-2017650790,1075000.0,1,DG-6730-KF,https://www.domain.com.au/property-profile/410-buckley-street-essendon-west-vic-3040,180.0,https://bucket-api.domain.com.au/v1/bucket/image/w800-h600-6437865_1_pi_150225_063604
13977.0,6,Oshannassy,St,"{'latitude': -37.7399385, 'longitude': 144.9018653}",House,4.0,3.0,2.0,https://www.domain.com.au/6-o-shannassy-street-essendon-north-vic-3041-2017645196,2156000.0,,KN-6410-LI,https://www.domain.com.au/property-profile/6-oshannassy-street-essendon-north-vic-3041,1009.0,https://bucket-api.domain.com.au/v1/bucket/image/2017645196_2_1_220307_104457-w1500-h955
38037.0,55,First,Av,"{'latitude': -37.735679, 'longitude': 144.906122}",House,4.0,3.0,4.0,https://www.domain.com.au/55-first-avenue-strathmore-vic-3041-2017649778,1362000.0,,DY-4712-JI,https://www.domain.com.au/property-profile/55-first-avenue-strathmore-vic-3041,688.0,https://bucket-api.domain.com.au/v1/bucket/image/2017649778_1_1_220309_024846-w3543-h2362
20897.0,88,Brees,Rd,"{'latitude': -37.744959, 'longitude': 144.876785}",House,4.0,2.0,1.0,https://www.domain.com.au/88-brees-road-keilor-east-vic-3033-2017649368,1235000.0,,UF-4616-JO,https://www.domain.com.au/property-profile/88-brees-road-keilor-east-vic-3033,1039.0,https://bucket-api.domain.com.au/v1/bucket/image/2017649368_1_1_220309_014108-w3419-h1923
20897.0,39,Heather,Av,"{'latitude': -37.7429628, 'longitude': 144.8665592}",House,4.0,2.0,1.0,https://www.domain.com.au/39-heather-avenue-keilor-east-vic-3033-2017629422,1300000.0,,TA-9913-FS,https://www.domain.com.au/property-profile/39-heather-avenue-keilor-east-vic-3033,338.0,https://bucket-api.domain.com.au/v1/bucket/image/2017629422_1_1_220301_024119-w1600-h1067
20897.0,24a,Lincoln,Dr,"{'latitude': -37.7439778, 'longitude': 144.8739385}",House,4.0,3.0,1.0,https://www.domain.com.au/24a-lincoln-drive-keilor-east-vic-3033-2017649253,1580000.0,,JG-0392-DB,https://www.domain.com.au/property-profile/24a-lincoln-road-port-macquarie-nsw-2444,819.0,0
20897.0,10,Warren,Ct,"{'latitude': -37.7411174, 'longitude': 144.8622712}",House,4.0,2.0,2.0,https://www.domain.com.au/10-warren-court-keilor-east-vic-3033-2017648982,973000.0,,WN-6705-HA,https://www.domain.com.au/property-profile/10-warren-court-keilor-east-vic-3033,634.0,https://bucket-api.domain.com.au/v1/bucket/image/2017648982_1_1_220309_123435-w1500-h1000
27497.0,6C,Huntly,St,"{'latitude': -37.766057, 'longitude': 144.906875}",House,3.0,2.0,2.0,https://www.domain.com.au/6c-huntly-street-moonee-ponds-vic-3039-2017651524,1625000.0,,QI-0504-HC,https://www.domain.com.au/property-profile/6c-huntly-street-moonee-ponds-vic-3039,369.0,https://bucket-api.domain.com.au/v1/bucket/image/2017651524_1_1_220309_065228-w1920-h1280
31037.0,220,Abbotsford,St,"{'latitude': -37.8020096, 'longitude': 144.9459013}",Unit,2.0,2.0,2.0,https://www.domain.com.au/5-220-abbotsford-street-north-melbourne-vic-3051-2017643999,827000.0,5,CI-5928-OT,https://www.domain.com.au/property-profile/220-abbotsford-street-north-melbourne-vic-3051,517.0,0
31037.0,369,Abbotsford,St,"{'latitude': -37.7980872, 'longitude': 144.9460638}",Unit,3.0,2.0,1.0,https://www.domain.com.au/18-369-abbotsford-street-north-melbourne-vic-3051-2017647552,665000.0,18,ZC-7037-PS,https://www.domain.com.au/property-profile/5-369-abbotsford-street-north-melbourne-vic-3051,1852.0,https://bucket-api.domain.com.au/v1/bucket/image/14310768_1_1_200615_121431-w1500-h1000
787.0,10,Delamare,Dr,"{'latitude': -37.742586, 'longitude': 144.7658579}",House,4.0,2.0,2.0,https://www.domain.com.au/10-delamare-drive-albanvale-vic-3021-2017626096,805000.0,,FH-3721-QC,https://www.domain.com.au/property-profile/10-delamare-drive-albanvale-vic-3021,798.0,https://bucket-api.domain.com.au/v1/bucket/image/2017626096_1_1_220228_022144-w2000-h1333
787.0,28,Delamare,Dr,"{'latitude': -37.7428656, 'longitude': 144.7633685}",House,4.0,2.0,2.0,https://www.domain.com.au/28-delamare-drive-albanvale-vic-3021-2017634311,690000.0,,CQ-8817-NV,https://www.domain.com.au/property-profile/28-delamare-drive-albanvale-vic-3021,568.0,https://bucket-api.domain.com.au/v1/bucket/image/2017634311_1_1_220302_060738-w2000-h1333
20817.0,50,Stenson,Rd,"{'latitude': -37.7381234, 'longitude': 144.8297702}",House,4.0,2.0,2.0,https://www.domain.com.au/50-stenson-road-kealba-vic-3021-2017626091,950000.0,,PT-8366-NS,https://www.domain.com.au/property-profile/50-stenson-road-kealba-vic-3021,647.0,https://bucket-api.domain.com.au/v1/bucket/image/2017626091_1_1_220228_022103-w1800-h1200
837.0,15,McLean,St,"{'latitude': -37.7807634, 'longitude': 144.8166295}",Unit,3.0,1.0,1.0,https://www.domain.com.au/3-15-mclean-street-albion-vic-3020-2017627018,625000.0,3,SA-6034-QT,https://www.domain.com.au/property-profile/15-mclean-street-albion-vic-3020,697.0,https://bucket-api.domain.com.au/v1/bucket/image/w800-h534-7312841_1_pi_150311_021642
38277.0,76,Hertford,Rd,"{'latitude': -37.7823078, 'longitude': 144.8405836}",House,3.0,1.0,3.0,https://www.domain.com.au/76-hertford-road-sunshine-vic-3020-2017665137,1602000.0,,YM-4216-FC,https://www.domain.com.au/property-profile/76-hertford-road-sunshine-vic-3020,736.0,https://bucket-api.domain.com.au/v1/bucket/image/2017665137_1_1_220329_072632-w3000-h2250
38287.0,30,Lorikeet,Ct,"{'latitude': -37.7669515, 'longitude': 144.8505779}",Townhouse,4.0,3.0,2.0,https://www.domain.com.au/30-lorikeet-court-sunshine-north-vic-3020-2017629274,935000.0,,TL-6308-BQ,https://www.domain.com.au/property-profile/30-lorikeet-court-sunshine-north-vic-3020,364.0,https://bucket-api.domain.com.au/v1/bucket/image/2017629274_1_1_220301_021540-w2000-h1333
38287.0,35,Nottingham,St,"{'latitude': -37.7738175, 'longitude': 144.8454713}",House,3.0,1.0,1.0,https://www.domain.com.au/35-nottingham-street-sunshine-north-vic-3020-2017642804,820000.0,,VT-7726-EE,https://www.domain.com.au/property-profile/35-nottingham-street-sunshine-north-vic-3020,536.0,https://bucket-api.domain.com.au/v1/bucket/image/2017642804_1_1_220307_124640-w1920-h1280
38287.0,11,Surman,Ct,"{'latitude': -37.7556272, 'longitude': 144.8293621}",House,3.0,1.0,2.0,https://www.domain.com.au/11-surman-court-sunshine-north-vic-3020-2017644515,730000.0,,PU-9174-AP,https://www.domain.com.au/property-profile/11-surman-court-sunshine-north-vic-3020,543.0,https://bucket-api.domain.com.au/v1/bucket/image/2017644515_1_1_220307_061546-w2000-h1334
38297.0,14,Diosma,Av,"{'latitude': -37.7975084, 'longitude': 144.7920938}",House,3.0,2.0,2.0,https://www.domain.com.au/14-diosma-avenue-sunshine-west-vic-3020-2017644353,818000.0,,TP-0999-FT,https://www.domain.com.au/property-profile/14-diosma-avenue-sunshine-west-vic-3020,578.0,https://bucket-api.domain.com.au/v1/bucket/image/2017644353_1_1_220307_054830-w1920-h1280
38297.0,29,Joan,St,"{'latitude': -37.789749, 'longitude': 144.803191}",House,4.0,2.0,6.0,https://www.domain.com.au/29-joan-street-sunshine-west-vic-3020-2017664063,930000.0,,DK-8557-ZB,https://www.domain.com.au/property-profile/29-joan-street-sunshine-west-vic-3020,696.0,https://bucket-api.domain.com.au/v1/bucket/image/2017664063_1_1_220315_054428-w1920-h1280
1507.0,75,Blanche,St,"{'latitude': -37.7793839, 'longitude': 144.7997957}",House,3.0,1.0,1.0,https://www.domain.com.au/75-blanche-street-ardeer-vic-3022-2017618579,785000.0,,IL-1052-MO,https://www.domain.com.au/property-profile/75-blanche-street-ardeer-vic-3022,602.0,https://bucket-api.domain.com.au/v1/bucket/image/2017618579_1_1_220224_120635-w3840-h2560
1507.0,111,Suspension,St,"{'latitude': -37.7817783, 'longitude': 144.7992785}",House,5.0,1.0,2.0,https://www.domain.com.au/111-suspension-street-ardeer-vic-3022-2017612293,850000.0,,OG-9022-NY,https://www.domain.com.au/property-profile/111-suspension-street-ardeer-vic-3022,594.0,https://bucket-api.domain.com.au/v1/bucket/image/2017612293_1_1_220222_052626-w1500-h1000
48297.0,18,Arbour,Bvd,"{'latitude': -37.7263772, 'longitude': 144.7517382}",House,3.0,2.0,2.0,https://www.domain.com.au/18-arbour-boulevard-burnside-heights-vic-3023-2017650416,791300.0,,PC-7995-RC,https://www.domain.com.au/property-profile/18-arbour-boulevard-burnside-heights-vic-3023,553.0,https://bucket-api.domain.com.au/v1/bucket/image/2017650416_1_1_220309_041912-w4134-h2756
8327.0,8,Simpson,Pl,"{'latitude': -37.7453382, 'longitude': 144.726737}",House,4.0,2.0,2.0,https://www.domain.com.au/8-simpson-place-caroline-springs-vic-3023-2017641369,832000.0,,KY-3429-TR,https://www.domain.com.au/property-profile/8-simpson-place-caroline-springs-vic-3023,612.0,https://bucket-api.domain.com.au/v1/bucket/image/2017641369_1_1_220304_090856-w4247-h2837
11547.0,4,Themeda,Ct,"{'latitude': -37.7201916, 'longitude': 144.7682186}",House,3.0,2.0,3.0,https://www.domain.com.au/4-themeda-court-delahey-vic-3037-2017649747,710000.0,,PJ-4933-FA,https://www.domain.com.au/property-profile/4-themeda-court-delahey-vic-3037,517.0,https://bucket-api.domain.com.au/v1/bucket/image/2017649747_1_1_220404_061658-w1800-h1200
18837.0,30,Allenby,Rd,"{'latitude': -37.7034762, 'longitude': 144.753798}",House,3.0,2.0,2.0,https://www.domain.com.au/30-allenby-road-hillside-vic-3037-2017652290,805000.0,,WS-3179-AU,https://www.domain.com.au/property-profile/30-allenby-road-hillside-vic-3037,650.0,https://bucket-api.domain.com.au/v1/bucket/image/2017652290_1_1_220309_105034-w4200-h2804
39447.0,50,Cottesloe,Pde,"{'latitude': -37.7190056, 'longitude': 144.7413323}",House,4.0,2.0,2.0,https://www.domain.com.au/50-cottesloe-parade-taylors-hill-vic-3037-2017640737,1656000.0,,ZF-2747-GS,https://www.domain.com.au/property-profile/50-cottesloe-parade-taylors-hill-vic-3037,644.0,https://bucket-api.domain.com.au/v1/bucket/image/2017640737_1_1_220304_053248-w2000-h1333
39447.0,16,Peppermint,Gr,"{'latitude': -37.7214361, 'longitude': 144.7400665}",House,4.0,4.0,2.0,https://www.domain.com.au/16-peppermint-grove-taylors-hill-vic-3037-2017630216,1238000.0,,HM-2979-RR,https://www.domain.com.au/property-profile/16-peppermint-grove-taylors-hill-vic-3037,433.0,https://bucket-api.domain.com.au/v1/bucket/image/2017630216_1_1_220301_051027-w2000-h1333
20857.0,6,Yarra,Ct,"{'latitude': -37.7169377, 'longitude': 144.8252816}",House,4.0,2.0,0.0,https://www.domain.com.au/6-yarra-court-keilor-vic-3036-2017648615,1249000.0,,EK-2654-AJ,https://www.domain.com.au/property-profile/6-yarra-court-keilor-vic-3036,617.0,https://bucket-api.domain.com.au/v1/bucket/image/2017648615_1_1_220308_112211-w1600-h1066
39487.0,2,Mallacoota,Ct,"{'latitude': -37.7087112, 'longitude': 144.79503}",Unit,3.0,2.0,5.0,https://www.domain.com.au/2-2-mallacoota-court-taylors-lakes-vic-3038-2017648909,735000.0,2,EW-1951-DS,https://www.domain.com.au/property-profile/2-mallacoota-court-taylors-lakes-vic-3038,764.0,https://bucket-api.domain.com.au/v1/bucket/image/w800-h600-2008511090_1_pi_150302_015634
39487.0,11,Moretti,Av,"{'latitude': -37.684812, 'longitude': 144.7773615}",House,3.0,2.0,2.0,https://www.domain.com.au/11-moretti-avenue-taylors-lakes-vic-3038-2017650098,1251000.0,,AV-2601-LC,https://www.domain.com.au/property-profile/11-moretti-avenue-taylors-lakes-vic-3038,726.0,https://bucket-api.domain.com.au/v1/bucket/image/2017650098_1_1_220309_033701-w4200-h2803
797.0,64,Reed,St,"{'latitude': -37.846064, 'longitude': 144.947017}",House,2.0,1.0,1.0,https://www.domain.com.au/64-reed-street-albert-park-vic-3206-2017644567,1990000.0,,VI-5539-BB,https://www.domain.com.au/property-profile/64-reed-street-albert-park-vic-3206,144.0,https://bucket-api.domain.com.au/v1/bucket/image/2017644567_1_1_220307_062529-w1600-h1067
26507.0,80,Wright,St,"{'latitude': -37.848421, 'longitude': 144.95868}",House,3.0,1.0,2.0,https://www.domain.com.au/80-wright-street-middle-park-vic-3206-2017655679,4225000.0,,YO-2400-DQ,https://www.domain.com.au/property-profile/80-wright-street-middle-park-vic-3206,319.0,https://bucket-api.domain.com.au/v1/bucket/image/15824183_1_1_220406_020503-w2000-h1335
